,id,year,brand,model,description,price,odometer,bodytype,cylinder,volume,turbo,fueltype,hybrid,electric,state,url
238,OAG-AD-20714457,1991,alfa romeo,sz,zagato manual,149000,49500.0,coupe,6,3.0,False,petrol,False,False,NSW,/cars/details/1991-alfa-romeo-sz-zagato-manual/OAG-AD-20714457/?Cr=351
239,SSE-AD-13351572,2011,alfa romeo,159,1750 tbi ti manual,19800,83000.0,sedan,4,1.7,True,petrol,False,False,VIC,/cars/details/2011-alfa-romeo-159-1750-tbi-ti-manual/SSE-AD-13351572/?Cr=352
240,SSE-AD-12861893,2019,alfa romeo,giulia,super auto my19,35000,99700.0,sedan,4,2.0,True,petrol,False,False,ACT,/cars/details/2019-alfa-romeo-giulia-super-auto-my19/SSE-AD-12861893/?Cr=353
241,OAG-AD-20495036,2021,alfa romeo,stelvio,sport auto awd my21,67990,1288.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20495036/?Cr=354
242,OAG-AD-20377182,2021,alfa romeo,stelvio,quadrifoglio auto awd my21,172485,2021.0,suv,6,2.9,True,petrol,False,False,ACT,/cars/details/2021-alfa-romeo-stelvio-quadrifoglio-auto-awd-my21/OAG-AD-20377182/?Cr=355
243,SSE-AD-13294339,2014,alfa romeo,giulietta,distinctive manual,11000,86000.0,hatch,4,1.4,True,petrol,False,False,QLD,/cars/details/2014-alfa-romeo-giulietta-distinctive-manual/SSE-AD-13294339/?Cr=356
244,OAG-AD-20728608,2021,alfa romeo,stelvio,veloce auto awd my21,83830,2100.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20728608/?Cr=357
245,SSE-AD-7432304,2004,alfa romeo,147,gta manual,23000,132000.0,hatch,6,3.2,False,petrol,False,False,NSW,/cars/details/2004-alfa-romeo-147-gta-manual/SSE-AD-7432304/?Cr=360
246,SSE-AD-12210056,2009,alfa romeo,brera,jts italia independent manual,45000,34445.0,coupe,4,2.2,False,petrol,False,False,QLD,/cars/details/2009-alfa-romeo-brera-jts-italia-independent-manual/SSE-AD-12210056/?Cr=361
247,SSE-AD-7321011,1982,alfa romeo,alfasud,super manual,25500,1350.0,sedan,4,1.5,False,petrol,False,False,NSW,/cars/details/1982-alfa-romeo-alfasud-super-manual/SSE-AD-7321011/?Cr=362
248,SSE-AD-12821226,2017,alfa romeo,giulia,veloce auto,52190,59000.0,sedan,4,2.0,True,petrol,False,False,ACT,/cars/details/2017-alfa-romeo-giulia-veloce-auto/SSE-AD-12821226/?Cr=363
249,OAG-AD-20461859,2021,alfa romeo,stelvio,quadrifoglio auto awd my21,164990,911.0,suv,6,2.9,True,petrol,False,False,ACT,/cars/details/2021-alfa-romeo-stelvio-quadrifoglio-auto-awd-my21/OAG-AD-20461859/?Cr=364
250,OAG-AD-20306590,1967,alfa romeo,giulia,super manual,64990,11888.0,sedan,4,1600.0,False,petrol,False,False,VIC,/cars/details/1967-alfa-romeo-giulia-super-manual/OAG-AD-20306590/?Cr=365
251,SSE-AD-12726087,1974,alfa romeo,2000,gt veloce manual,62500,36274.0,coupe,4,2000.0,False,petrol,False,False,VIC,/cars/details/1974-alfa-romeo-2000-gt-veloce-manual/SSE-AD-12726087/?Cr=366
252,SSE-AD-13356579,2018,alfa romeo,giulia,auto,36500,60900.0,sedan,4,2.0,True,petrol,False,False,WA,/cars/details/2018-alfa-romeo-giulia-auto/SSE-AD-13356579/?Cr=367
253,SSE-AD-6683360,2001,alfa romeo,156,sport selespeed auto my01,4950,223000.0,sedan,4,2.0,False,petrol,False,False,VIC,/cars/details/2001-alfa-romeo-156-sport-selespeed-auto-my01/SSE-AD-6683360/?Cr=368
254,SSE-AD-13023413,2013,alfa romeo,giulietta,distinctive manual my12,14950,85550.0,hatch,4,1.4,True,petrol,False,False,NSW,/cars/details/2013-alfa-romeo-giulietta-distinctive-manual-my12/SSE-AD-13023413/?Cr=369
255,OAG-AD-20567176,2021,alfa romeo,stelvio,sport auto awd my21,68875,3166.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20567176/?Cr=370
256,OAG-AD-20396716,2020,alfa romeo,stelvio,sport auto awd my20,68830,5625.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2020-alfa-romeo-stelvio-sport-auto-awd-my20/OAG-AD-20396716/?Cr=371
257,SSE-AD-13215772,2018,alfa romeo,giulia,veloce auto,52500,38128.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2018-alfa-romeo-giulia-veloce-auto/SSE-AD-13215772/?Cr=372
258,SSE-AD-12750180,1999,alfa romeo,gtv,twin spark manual,16500,105000.0,coupe,4,2.0,False,petrol,False,False,NSW,/cars/details/1999-alfa-romeo-gtv-twin-spark-manual/SSE-AD-12750180/?Cr=373
259,SSE-AD-13272809,2014,alfa romeo,giulietta,progression manual,11990,119934.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2014-alfa-romeo-giulietta-progression-manual/SSE-AD-13272809/?Cr=374
260,OAG-AD-20435453,1988,alfa romeo,spider,2000 veloce manual,49990,204844.0,convertible,4,2.0,False,petrol,False,False,NSW,/cars/details/1988-alfa-romeo-spider-2000-veloce-manual/OAG-AD-20435453/?Cr=375
261,SSE-AD-13351929,2004,alfa romeo,156,v6 manual my04,5500,207181.0,sedan,6,2.5,False,petrol,False,False,NSW,/cars/details/2004-alfa-romeo-156-v6-manual-my04/SSE-AD-13351929/?Cr=376
262,SSE-AD-7450343,1980,alfa romeo,spider,2000 veloce manual,66000,154500.0,convertible,4,2.0,False,petrol,False,False,QLD,/cars/details/1980-alfa-romeo-spider-2000-veloce-manual/SSE-AD-7450343/?Cr=377
263,SSE-AD-12224058,2001,alfa romeo,spider,twin spark luxury manual,16000,98000.0,convertible,4,2.0,False,petrol,False,False,QLD,/cars/details/2001-alfa-romeo-spider-twin-spark-luxury-manual/SSE-AD-12224058/?Cr=378
264,SSE-AD-12523158,1998,alfa romeo,gtv,v6 manual,19400,141000.0,coupe,6,3.0,False,petrol,False,False,VIC,/cars/details/1998-alfa-romeo-gtv-v6-manual/SSE-AD-12523158/?Cr=379
265,SSE-AD-12856640,2017,alfa romeo,giulia,quadrifoglio auto,110990,51000.0,sedan,6,2.9,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulia-quadrifoglio-auto/SSE-AD-12856640/?Cr=380
266,SSE-AD-13340518,2010,alfa romeo,gt,100th anniversary manual,41500,66100.0,coupe,6,3.2,False,petrol,False,False,VIC,/cars/details/2010-alfa-romeo-gt-100th-anniversary-manual/SSE-AD-13340518/?Cr=381
267,SSE-AD-13235769,2008,alfa romeo,159,jtd ti manual,10400,168041.0,sedan,5,2.4,True,diesel,False,False,NSW,/cars/details/2008-alfa-romeo-159-jtd-ti-manual/SSE-AD-13235769/?Cr=382
268,SSE-AD-13350253,2002,alfa romeo,156,jts manual,6250,171000.0,sedan,4,2.0,False,petrol,False,False,SA,/cars/details/2002-alfa-romeo-156-jts-manual/SSE-AD-13350253/?Cr=383
269,SSE-AD-13022990,1970,alfa romeo,1750,berlina manual,30000,200000.0,sedan,4,1750.0,False,petrol,False,False,VIC,/cars/details/1970-alfa-romeo-1750-berlina-manual/SSE-AD-13022990/?Cr=384
270,SSE-AD-13351637,2017,alfa romeo,4c,auto,119900,19912.0,coupe,4,1.7,True,petrol,False,False,QLD,/cars/details/2017-alfa-romeo-4c-auto/SSE-AD-13351637/?Cr=385
271,SSE-AD-12858086,2006,alfa romeo,159,jts manual,12000,150000.0,sedan,6,3.2,False,petrol,False,False,TAS,/cars/details/2006-alfa-romeo-159-jts-manual/SSE-AD-12858086/?Cr=386
272,SSE-AD-13344305,2010,alfa romeo,gt,100th anniversary manual,44990,69000.0,coupe,6,3.2,False,petrol,False,False,VIC,/cars/details/2010-alfa-romeo-gt-100th-anniversary-manual/SSE-AD-13344305/?Cr=387
